gyrate (nm),Systems
2.33055,R561H
2.33094,R561H
2.33312,R561H
2.30727,R561H
2.32608,R561H
2.31907,R561H
2.31217,R561H
2.32027,R561H
2.32845,R561H
2.31667,R561H
2.31351,R561H
2.32504,R561H
2.32674,R561H
2.32043,R561H
2.31657,R561H
2.31883,R561H
2.32092,R561H
2.32433,R561H
2.3118,R561H
2.33589,R561H
2.32509,R561H
2.31768,R561H
2.312,R561H
2.3268,R561H
2.32438,R561H
2.31209,R561H
2.3122,R561H
2.31965,R561H
2.30683,R561H
2.31718,R561H
2.3124,R561H
2.30443,R561H
2.30261,R561H
2.28657,R561H
2.28334,R561H
2.30796,R561H
2.28777,R561H
2.29928,R561H
2.29662,R561H
2.31205,R561H
2.30503,R561H
2.29366,R561H
2.30733,R561H
2.29879,R561H
2.29539,R561H
2.28109,R561H
2.28804,R561H
2.28775,R561H
2.28008,R561H
2.29775,R561H
2.29328,R561H
2.30361,R561H
2.30134,R561H
2.30832,R561H
2.30073,R561H
2.29604,R561H
2.32001,R561H
2.30727,R561H
2.31338,R561H
2.32371,R561H
2.31585,R561H
2.32888,R561H
2.31998,R561H
2.34421,R561H
2.33876,R561H
2.32135,R561H
2.32914,R561H
2.31583,R561H
2.31566,R561H
2.30804,R561H
2.31927,R561H
2.31863,R561H
2.32154,R561H
2.33271,R561H
2.31456,R561H
2.31925,R561H
2.32385,R561H
2.31439,R561H
2.31811,R561H
2.32046,R561H
2.30975,R561H
2.30713,R561H
2.31188,R561H
2.3244,R561H
2.31071,R561H
2.31277,R561H
2.29654,R561H
2.31067,R561H
2.30564,R561H
2.29922,R561H
2.30797,R561H
2.30974,R561H
2.31895,R561H
2.31477,R561H
2.30806,R561H
2.32352,R561H
2.32737,R561H
2.30905,R561H
2.3096,R561H
2.29497,R561H
2.28687,R561H
2.28455,R561H
2.29629,R561H
2.28906,R561H
2.30137,R561H
2.30806,R561H
2.31039,R561H
2.30658,R561H
2.30398,R561H
2.29978,R561H
2.30424,R561H
2.30412,R561H
2.30566,R561H
2.29836,R561H
2.30417,R561H
2.3162,R561H
2.31833,R561H
2.30302,R561H
2.32053,R561H
2.30267,R561H
2.31247,R561H
2.316,R561H
2.32495,R561H
2.3256,R561H
2.34617,R561H
2.35002,R561H
2.32909,R561H
2.33937,R561H
2.32095,R561H
2.34098,R561H
2.33441,R561H
2.33175,R561H
2.32972,R561H
2.32047,R561H
2.34008,R561H
2.31773,R561H
2.31517,R561H
2.31452,R561H
2.30332,R561H
2.30616,R561H
2.31741,R561H
2.29263,R561H
2.31663,R561H
2.31529,R561H
2.31649,R561H
2.32213,R561H
2.32487,R561H
2.32778,R561H
2.31923,R561H
2.31552,R561H
2.33348,R561H
2.32541,R561H
2.33196,R561H
2.34215,R561H
2.35404,R561H
2.35082,R561H
2.34521,R561H
2.34631,R561H
2.34645,R561H
2.34495,R561H
2.32483,R561H
2.32294,R561H
2.31899,R561H
2.31505,R561H
2.33008,R561H
2.34324,R561H
2.32297,R561H
2.31314,R561H
2.3143,R561H
2.32271,R561H
2.32435,R561H
2.32885,R561H
2.33056,R561H
2.35019,R561H
2.33626,R561H
2.33515,R561H
2.33485,R561H
2.32935,R561H
2.31806,R561H
2.30799,R561H
2.30607,R561H
2.31102,R561H
2.30105,R561H
2.30959,R561H
2.31296,R561H
2.33092,R561H
2.32218,R561H
2.33048,R561H
2.33268,R561H
2.34476,R561H
2.34366,R561H
2.34119,R561H
2.33782,R561H
2.33453,R561H
2.33342,R561H
2.33952,R561H
2.34317,R561H
2.33545,R561H
2.32963,R561H
2.32759,R561H
2.31595,R561H
2.31237,R561H
2.30723,R561H
2.31032,R561H
2.31219,R561H
2.31675,R561H
2.31334,R561H
2.31423,R561H
2.30299,R561H
2.30378,R561H
2.32382,R561H
2.3198,R561H
2.32926,R561H
2.32134,R561H
2.3148,R561H
2.32911,R561H
2.32775,R561H
2.33152,R561H
2.31774,R561H
2.32381,R561H
2.32191,R561H
2.33112,R561H
2.3354,R561H
2.32432,R561H
2.31977,R561H
2.33146,R561H
2.33198,R561H
2.31169,R561H
2.31464,R561H
2.32547,R561H
2.30812,R561H
2.30947,R561H
2.30286,R561H
2.32368,R561H
2.32736,R561H
2.33077,R561H
2.34126,R561H
2.33178,R561H
2.33527,R561H
2.32021,R561H
2.30947,R561H
2.3264,R561H
2.334,R561H
2.33245,R561H
2.33418,R561H
2.32729,R561H
2.33145,R561H
2.34534,R561H
2.33526,R561H
2.33141,R561H
2.34537,R561H
2.33746,R561H
2.33675,R561H
2.34293,R561H
2.33433,R561H
2.31995,R561H
2.33144,R561H
2.33912,R561H
2.33282,R561H
2.33175,R561H
2.33215,R561H
2.32168,R561H
2.32272,R561H
2.31881,R561H
2.32469,R561H
2.31826,R561H
2.34434,R561H
2.33623,R561H
2.33237,R561H
2.33084,R561H
2.33751,R561H
2.33019,R561H
2.3388,R561H
2.33283,R561H
2.32874,R561H
2.35566,R561H
2.34689,R561H
2.32493,R561H
2.33546,R561H
2.33311,R561H
2.32303,R561H
2.3166,R561H
2.31249,R561H
2.32797,R561H
2.31801,R561H
2.3286,R561H
2.3267,R561H
2.32604,R561H
2.31539,R561H
2.32316,R561H
2.32058,R561H
2.31629,R561H
2.31206,R561H
2.31265,R561H
2.30766,R561H
2.32693,R561H
2.31958,R561H
2.33822,R561H
2.33291,R561H
2.32502,R561H
2.32645,R561H
2.32958,R561H
2.32281,R561H
2.31975,R561H
2.32055,R561H
2.30654,R561H
2.32192,R561H
2.31183,R561H
2.32763,R561H
2.33645,R561H
2.31482,R561H
2.32963,R561H
2.33337,R561H
2.33031,R561H
2.33585,R561H
2.3364,R561H
2.32859,R561H
2.33941,R561H
2.34659,R561H
2.3415,R561H
2.34088,R561H
2.33482,R561H
2.34551,R561H
2.33433,R561H
2.31576,R561H
2.32279,R561H
2.32276,R561H
2.3304,R561H
2.33292,R561H
2.33926,R561H
2.33246,R561H
2.33627,R561H
2.33462,R561H
2.32852,R561H
2.33085,R561H
2.32738,R561H
2.3105,R561H
2.30213,R561H
2.31187,R561H
2.29652,R561H
2.31091,R561H
2.30867,R561H
2.29505,R561H
2.30601,R561H
2.32723,R561H
2.33057,R561H
2.32007,R561H
2.3191,R561H
2.32612,R561H
2.33081,R561H
2.32548,R561H
2.31861,R561H
2.3196,R561H
2.31858,R561H
2.32082,R561H
2.32229,R561H
2.34113,R561H
2.31962,R561H
2.30717,R561H
2.316,R561H
2.28169,R561H
2.29653,R561H
2.29405,R561H
2.30648,R561H
2.31218,R561H
2.3133,R561H
2.32603,R561H
2.30998,R561H
2.31834,R561H
2.31551,R561H
2.30107,R561H
2.31536,R561H
2.31275,R561H
2.32907,R561H
2.32076,R561H
2.33052,R561H
2.32748,R561H
2.3237,R561H
2.31039,R561H
2.31349,R561H
2.31122,R561H
2.32411,R561H
2.3182,R561H
2.32994,R561H
2.3337,R561H
2.32801,R561H
2.32096,R561H
2.3185,R561H
2.32915,R561H
2.33231,R561H
2.31584,R561H
2.32361,R561H
2.33332,R561H
2.32128,R561H
2.30578,R561H
2.32451,R561H
2.32914,R561H
2.32033,R561H
2.32079,R561H
2.3047,R561H
2.31448,R561H
2.32164,R561H
2.32704,R561H
2.32547,R561H
2.32941,R561H
2.33718,R561H
2.31691,R561H
2.32243,R561H
2.31944,R561H
2.33669,R561H
2.34255,R561H
2.32397,R561H
2.33482,R561H
2.33216,R561H
2.33708,R561H
2.3159,R561H
2.31695,R561H
2.32568,R561H
2.33549,R561H
2.3195,R561H
2.31134,R561H
2.32582,R561H
2.34361,R561H
2.34422,R561H
2.34265,R561H
2.33648,R561H
2.34024,R561H
2.33156,R561H
2.33917,R561H
2.33811,R561H
2.32234,R561H
2.34549,R561H
2.33564,R561H
2.34107,R561H
2.33404,R561H
2.33747,R561H
2.33455,R561H
2.32465,R561H
2.32314,R561H
2.33444,R561H
2.3297,R561H
2.33776,R561H
2.3249,R561H
2.3226,R561H
2.33674,R561H
2.33758,R561H
2.32698,R561H
2.33376,R561H
2.33071,R561H
2.33477,R561H
2.3395,R561H
2.34593,R561H
2.33999,R561H
2.34364,R561H
2.32904,R561H
2.33712,R561H
2.34461,R561H
2.33907,R561H
2.33362,R561H
2.33645,R561H
2.33399,R561H
2.33913,R561H
2.33208,R561H
2.34606,R561H
2.33367,R561H
2.32975,R561H
2.31618,R561H
2.33241,R561H
2.33903,R561H
2.33062,R561H
2.33201,R561H
2.33552,R561H
2.33046,R561H
2.32408,R561H
2.33935,R561H
2.32328,R561H
2.32939,R561H
2.31719,R561H
2.32297,R561H
2.32615,R561H
2.32277,R561H
2.31746,R561H
2.32011,R561H
2.32502,R561H
2.32659,R561H
2.29564,R561H
2.30178,R561H
2.31074,R561H
2.30542,R561H
2.32768,R561H
2.30452,R561H
2.30722,R561H
2.32565,R561H
2.33489,R561H
2.33378,R561H
2.31523,R561H
2.30248,R561H
2.29894,R561H
2.29844,R561H
2.28123,R561H
2.28988,R561H
2.29569,R561H
2.3049,R561H
2.3126,R561H
2.325,R561H
2.31303,R561H
2.31321,R561H
2.31708,R561H
2.3198,R561H
2.32575,R561H
2.32267,R561H
2.32251,R561H
2.31746,R561H
2.32149,R561H
2.31924,R561H
2.32328,R561H
2.32801,R561H
2.31758,R561H
2.31783,R561H
2.32145,R561H
2.3153,R561H
2.32834,R561H
2.33207,R561H
2.32947,R561H
2.31643,R561H
2.32031,R561H
2.32998,R561H
2.32927,R561H
2.32482,R561H
2.31881,R561H
2.32385,R561H
2.31213,R561H
2.32575,R561H
2.31727,R561H
2.31254,R561H
2.32037,R561H
2.3081,R561H
2.32741,R561H
2.34757,R561H
2.34151,R561H
2.33502,R561H
2.31935,R561H
2.3305,R561H
2.33305,R561H
2.33395,R561H
2.32755,R561H
2.32503,R561H
2.32146,R561H
2.3216,R561H
2.31466,R561H
2.31652,R561H
2.31376,R561H
2.31372,R561H
2.33313,R561H
2.32685,R561H
2.33029,R561H
2.33531,R561H
2.33067,R561H
2.32166,R561H
2.33278,R561H
2.31813,R561H
2.30571,R561H
2.31716,R561H
2.31212,R561H
2.31608,R561H
2.31635,R561H
2.3131,R561H
2.33031,R561H
2.33729,R561H
2.33257,R561H
2.29888,R561H
2.32342,R561H
2.31757,R561H
2.29395,R561H
2.31712,R561H
2.32198,R561H
2.33016,R561H
2.32905,R561H
2.34299,R561H
2.32604,R561H
2.33121,R561H
2.33334,R561H
2.33896,R561H
2.33617,R561H
2.32899,R561H
2.33423,R561H
2.34349,R561H
2.34944,R561H
2.36256,R561H
2.36572,R561H
2.34684,R561H
2.34665,R561H
2.3425,R561H
2.33576,R561H
2.34837,R561H
2.35363,R561H
2.34816,R561H
2.34368,R561H
2.36307,R561H
2.34727,R561H
2.34324,R561H
2.35067,R561H
2.34925,R561H
2.34411,R561H
2.35003,R561H
2.33293,R561H
2.32885,R561H
2.33232,R561H
2.33881,R561H
2.34252,R561H
2.35487,R561H
2.35339,R561H
2.3481,R561H
2.356,R561H
2.35018,R561H
2.34246,R561H
2.35484,R561H
2.35305,R561H
2.35621,R561H
2.34053,R561H
2.33754,R561H
2.33663,R561H
2.33142,R561H
2.34372,R561H
2.35972,R561H
2.34084,R561H
2.33722,R561H
2.3343,R561H
2.34122,R561H
2.34172,R561H
2.33804,R561H
2.33622,R561H
2.33612,R561H
2.34611,R561H
2.33831,R561H
2.33058,R561H
2.32533,R561H
2.32633,R561H
2.32907,R561H
2.33817,R561H
2.33502,R561H
2.31788,R561H
2.32742,R561H
2.34182,R561H
2.33431,R561H
2.34772,R561H
2.35397,R561H
2.34768,R561H
2.33725,R561H
2.33947,R561H
2.34738,R561H
2.34712,R561H
2.36502,R561H
2.36186,R561H
2.34915,R561H
2.33662,R561H
2.34003,R561H
2.3422,R561H
2.3542,R561H
2.34776,R561H
2.34443,R561H
2.35996,R561H
2.37273,R561H
2.35462,R561H
2.36273,R561H
2.34742,R561H
2.35114,R561H
2.33695,R561H
2.34583,R561H
2.34591,R561H
2.33047,R561H
2.32627,R561H
2.33473,R561H
2.32673,R561H
2.33357,R561H
2.32952,R561H
2.33362,R561H
2.34099,R561H
2.3486,R561H
2.34937,R561H
2.35344,R561H
2.34101,R561H
2.33959,R561H
2.3676,R561H
2.35554,R561H
2.34581,R561H
2.34483,R561H
2.36348,R561H
2.34397,R561H
2.3295,R561H
2.34217,R561H
2.34044,R561H
2.32563,R561H
2.32291,R561H
2.32834,R561H
2.31334,R561H
2.34057,R561H
2.3529,R561H
2.34127,R561H
2.34706,R561H
2.36962,R561H
2.38366,R561H
2.36641,R561H
2.3582,R561H
2.3436,R561H
2.34775,R561H
2.32916,R561H
2.34261,R561H
2.32245,R561H
2.33029,R561H
2.34481,R561H
2.34548,R561H
2.3385,R561H
2.34869,R561H
2.35036,R561H
2.35346,R561H
2.34458,R561H
2.36688,R561H
2.36972,R561H
2.35878,R561H
2.35158,R561H
2.35294,R561H
2.35393,R561H
2.3673,R561H
2.35944,R561H
2.35806,R561H
2.35115,R561H
2.36046,R561H
2.37924,R561H
2.3677,R561H
2.36963,R561H
2.35474,R561H
2.35204,R561H
2.35501,R561H
2.37613,R561H
2.3681,R561H
2.36297,R561H
2.3648,R561H
2.38105,R561H
2.3789,R561H
2.38731,R561H
2.36753,R561H
2.35008,R561H
2.35189,R561H
2.35315,R561H
2.36505,R561H
2.35514,R561H
2.37361,R561H
2.36667,R561H
2.36135,R561H
2.36532,R561H
2.35778,R561H
2.35077,R561H
2.36935,R561H
2.35921,R561H
2.35007,R561H
2.3468,R561H
2.35602,R561H
2.35033,R561H
2.35072,R561H
2.34869,R561H
2.34331,R561H
2.34149,R561H
2.34023,R561H
2.35423,R561H
2.37688,R561H
2.35369,R561H
2.3668,R561H
2.35846,R561H
2.33573,R561H
2.34247,R561H
2.36378,R561H
2.3571,R561H
2.36433,R561H
2.35217,R561H
2.34842,R561H
2.34947,R561H
2.34613,R561H
2.3453,R561H
2.35959,R561H
2.36592,R561H
2.34157,R561H
2.33896,R561H
2.3438,R561H
2.36935,R561H
2.34547,R561H
2.33521,R561H
2.3525,R561H
2.35146,R561H
2.36148,R561H
2.3573,R561H
2.36699,R561H
2.36104,R561H
2.36705,R561H
2.37201,R561H
2.35648,R561H
2.34162,R561H
2.32763,R561H
2.3324,R561H
2.3241,R561H
2.3246,R561H
2.30611,R561H
2.30414,R561H
2.31455,R561H
2.3199,R561H
2.31017,R561H
2.32995,R561H
2.31649,R561H
2.32167,R561H
2.30124,R561H
2.31522,R561H
2.31509,R561H
2.32447,R561H
2.32278,R561H
2.30218,R561H
2.29488,R561H
2.30295,R561H
2.30294,R561H
2.30278,R561H
2.30463,R561H
2.31199,R561H
2.32479,R561H
2.32007,R561H
2.30356,R561H
2.29771,R561H
2.29732,R561H
2.30994,R561H
2.31278,R561H
2.30403,R561H
2.31808,R561H
2.30869,R561H
2.31748,R561H
2.29737,R561H
2.29335,R561H
2.29466,R561H
2.30038,R561H
2.29943,R561H
2.29417,R561H
2.30407,R561H
2.30544,R561H
2.31107,R561H
2.30826,R561H
2.30585,R561H
2.32043,R561H
2.32564,R561H
2.32537,R561H
2.32233,R561H
2.31225,R561H
2.30166,R561H
2.32318,R561H
2.33512,R561H
2.3374,R561H
2.34484,R561H
2.35811,R561H
2.35321,R561H
2.34672,R561H
2.34936,R561H
2.35301,R561H
2.35121,R561H
2.35146,R561H
2.34571,R561H
2.36186,R561H
2.34877,R561H
2.3466,R561H
2.34529,R561H
2.35314,R561H
2.35187,R561H
2.34462,R561H
2.34829,R561H
2.34932,R561H
2.334,R561H
2.3518,R561H
2.34499,R561H
2.33379,R561H
2.34338,R561H
2.34761,R561H
2.33457,R561H
2.32928,R561H
2.34451,R561H
2.32537,R561H
2.32191,R561H
2.3209,R561H
2.32328,R561H
2.34331,R561H
2.34172,R561H
2.33145,R561H
2.33167,R561H
2.33007,R561H
2.32557,R561H
2.33052,R561H
2.3379,R561H
2.33627,R561H
2.32392,R561H
2.33423,R561H
2.33154,R561H
2.33148,R561H
2.33217,R561H
2.32739,R561H
2.32506,R561H
2.31305,R561H
2.31365,R561H
2.30498,R561H
2.31992,R561H
2.31807,R561H
2.32267,R561H
2.33098,R561H
2.32772,R561H
2.32065,R561H
2.32152,R561H
2.32022,R561H
2.33066,R561H
2.33235,R561H
2.33101,R561H
2.33011,R561H
2.33216,R561H
2.31858,R561H
2.31889,R561H
2.30439,R561H
2.30537,R561H
2.31471,R561H
2.3142,R561H
2.30158,R561H
2.2991,R561H
2.30916,R561H
2.30683,R561H
2.3142,R561H
2.32101,R561H
2.30393,R561H
2.30877,R561H
2.31151,R561H
2.31533,R561H
2.34258,R561H
2.32196,R561H
2.33558,R561H
2.32026,R561H
2.32287,R561H
2.31452,R561H
2.31233,R561H
2.32778,R561H
2.3325,R561H
2.33265,R561H
2.33024,R561H
2.32544,R561H
2.32741,R561H
2.32914,R561H
2.32793,R561H
2.31202,R561H
2.3232,R561H
2.33638,R561H
2.32257,R561H
2.33339,R561H
2.34211,R561H
2.32874,R561H
2.32903,R561H
2.31672,R561H
2.32103,R561H
2.33271,R561H
2.3148,R561H
2.31617,R561H
2.33026,R561H
2.3189,R561H
2.32745,R561H
2.33786,R561H
2.30962,R561H
2.33274,R561H
2.33999,R561H
2.34094,R561H
2.35122,R561H
2.31867,R561H
2.32107,R561H
2.32489,R561H
2.32859,R561H
2.33308,R561H
2.32953,R561H
2.3403,R561H
2.33087,R561H
2.33156,R561H
2.32953,R561H
2.33226,R561H
2.33851,R561H
2.34903,R561H
2.33761,R561H
2.33581,R561H
2.34237,R561H
2.33418,R561H
2.33074,R561H
2.32678,R561H
2.32152,R561H
2.32775,R561H
2.32744,R561H
2.31997,R561H
2.32863,R561H
2.3372,R561H
2.32945,R561H
2.3461,R561H
2.31922,R561H
2.33703,R561H
2.33002,R561H
2.33879,R561H
2.3208,R561H
2.32381,R561H
2.31101,R561H
2.3105,R561H
2.31819,R561H
2.32568,R561H
2.31836,R561H
2.33125,R561H
2.31874,R561H
2.31645,R561H
2.33477,R561H
2.3212,R561H
2.32414,R561H
2.32569,R561H
2.32809,R561H
2.32584,R561H
2.30842,R561H
2.32272,R561H
2.3217,R561H
2.33868,R561H
2.33133,R561H
2.32735,R561H
2.33243,R561H
2.31106,R561H
2.30917,R561H
2.2932,R561H
2.30345,R561H
2.29623,R561H
2.30091,R561H
2.30502,R561H
2.30304,R561H
2.30322,R561H
2.32371,R561H
2.30888,R561H
2.31713,R561H
2.33506,R561H
2.32706,R561H
2.33496,R561H
2.31975,R561H
2.32248,R561H
2.32116,R561H
2.32265,R561H
2.30979,R561H
2.31219,R561H
2.3059,R561H
2.31605,R561H
2.32847,R561H
2.33204,R561H
2.3179,R561H
2.31816,R561H
2.31826,R561H
2.32961,R561H
2.32929,R561H
2.32753,R561H
2.31951,R561H
2.3162,R561H
2.31115,R561H
2.33161,R561H
2.33195,R561H
2.34037,R561H
2.3303,R561H
2.32478,R561H
2.3227,R561H
2.32188,R561H
2.33226,R561H
2.32493,R561H
2.30918,R561H
2.30737,R561H
2.33329,R561H
2.31581,R561H
2.30241,R561H
2.3251,R561H
2.31316,R561H
2.31754,R561H
2.3091,R561H
2.3019,R561H
2.32276,R561H
2.32741,R561H
2.31958,R561H
2.32661,R561H
2.33142,R561H
2.32149,R561H
2.32121,R561H
2.33287,R561H
2.32393,R561H
2.3255,R561H
2.33325,R561H
2.31382,R561H
2.32784,R561H
2.31735,R561H
2.31363,R561H
2.3171,R561H
2.32422,R561H
2.31027,R561H
2.31445,R561H
2.3101,R561H
2.32111,R561H
2.34235,R561H
2.33448,R561H
2.33234,R561H
2.31843,R561H
2.32913,R561H
2.32084,R561H
2.32246,R561H
2.32395,R561H
2.32291,R561H
2.32493,R561H
2.32755,R561H
2.32715,R561H
2.32832,R561H
2.33016,R561H
2.32382,R561H
2.34176,R561H
2.33586,R561H
2.33605,R561H
2.33163,R561H
2.33834,R561H
2.32621,R561H
2.32676,R561H
2.32546,R561H
2.32948,R561H
2.33632,R561H
2.32373,R561H
2.32515,R561H
2.3278,R561H
2.32581,R561H
2.32226,R561H
2.35632,R561H
2.3521,R561H
2.36705,R561H
2.35681,R561H
2.35381,R561H
2.33288,R561H
2.3367,R561H
2.34757,R561H
2.34517,R561H
2.36562,R561H
2.35116,R561H
2.36212,R561H
2.36656,R561H
2.36534,R561H
2.34546,R561H
2.34913,R561H
2.34347,R561H
2.34899,R561H
2.34563,R561H
2.33478,R561H
2.35787,R561H
2.35679,R561H
2.36629,R561H
2.34716,R561H
2.36148,R561H
2.33137,R561H
2.32992,R561H
2.33466,R561H
2.33124,R561H
2.34338,R561H
2.34321,R561H
2.34243,R561H
2.36298,R561H
2.3554,R561H
2.36321,R561H
2.35153,R561H
2.35029,R561H
2.35765,R561H
2.36071,R561H
2.35607,R561H
2.3496,R561H
2.34016,R561H
2.34835,R561H
2.3273,R561H
2.35433,R561H
2.34386,R561H
2.3487,R561H
2.34658,R561H
2.32919,R561H
2.34586,R561H
2.34704,R561H
2.35416,R561H
2.35487,R561H
2.3585,R561H
2.3439,R561H
2.34461,R561H
2.33964,R561H
2.34656,R561H
2.34409,R561H
2.33638,R561H
2.34704,R561H
2.35115,R561H
2.33008,R561H
2.32969,R561H
2.33356,R561H
2.32579,R561H
2.34978,R561H
2.3337,R561H
2.33682,R561H
2.34758,R561H
2.3465,R561H
2.32849,R561H
2.34552,R561H
2.35454,R561H
2.34217,R561H
2.34423,R561H
2.33765,R561H
2.34055,R561H
2.34088,R561H
2.34422,R561H
2.35342,R561H
2.33835,R561H
2.35287,R561H
2.33758,R561H
2.33824,R561H
2.35875,R561H
2.36218,R561H
2.36261,R561H
2.34976,R561H
2.36556,R561H
2.36641,R561H
2.35046,R561H
2.34516,R561H
2.34412,R561H
2.34998,R561H
2.34619,R561H
2.35207,R561H
2.35513,R561H
2.34326,R561H
2.34828,R561H
2.33602,R561H
2.34664,R561H
2.35866,R561H
2.35405,R561H
2.34729,R561H
2.35019,R561H
2.34158,R561H
2.34177,R561H
2.33857,R561H
2.3611,R561H
2.34648,R561H
2.35256,R561H
2.35136,R561H
2.35299,R561H
2.35622,R561H
2.33284,R561H
2.34098,R561H
2.34246,R561H
2.34643,R561H
2.34037,R561H
2.34543,R561H
2.35156,R561H
2.35055,R561H
2.35166,R561H
2.33006,R561H
2.33562,R561H
2.34131,R561H
2.33908,R561H
2.32483,R561H
2.32915,R561H
2.3388,R561H
2.34654,R561H
2.36316,R561H
2.35,R561H
2.35549,R561H
2.34406,R561H
2.35037,R561H
2.36201,R561H
2.33877,R561H
2.34392,R561H
2.32725,R561H
2.32849,R561H
2.32424,R561H
2.32937,R561H
2.33951,R561H
2.34319,R561H
2.35342,R561H
2.35379,R561H
2.34266,R561H
2.32472,R561H
2.34043,R561H
2.33806,R561H
2.33402,R561H
2.32791,R561H
2.33009,R561H
2.32355,R561H
2.34558,R561H
2.33848,R561H
2.33042,R561H
2.32914,R561H
2.3356,R561H
2.33517,R561H
2.33948,R561H
2.34336,R561H
2.33949,R561H
2.32629,R561H
2.33849,R561H
2.32992,R561H
2.31801,R561H
2.32573,R561H
2.33405,R561H
2.33916,R561H
2.34872,R561H
2.33122,R561H
2.33183,R561H
2.33014,R561H
2.33172,R561H
2.35458,R561H
2.34105,R561H
2.34386,R561H
2.35216,R561H
2.33866,R561H
2.34295,R561H
2.3547,R561H
2.32637,R561H
2.34487,R561H
2.34729,R561H
2.35086,R561H
2.35578,R561H
2.36043,R561H
2.3423,R561H
2.34298,R561H
2.35644,R561H
2.32627,R561H
2.32512,R561H
2.3462,R561H
2.33351,R561H
2.34413,R561H
2.33308,R561H
2.34647,R561H
2.32834,R561H
2.33157,R561H
2.32883,R561H
2.32185,R561H
2.32742,R561H
2.32326,R561H
2.32833,R561H
2.3285,R561H
2.33445,R561H
2.33719,R561H
2.35069,R561H
2.35512,R561H
2.36547,R561H
2.34584,R561H
2.34652,R561H
2.33921,R561H
2.3354,R561H
2.32631,R561H
2.34667,R561H
2.34228,R561H
2.33322,R561H
2.3315,R561H
2.32508,R561H
2.31878,R561H
2.31946,R561H
2.32423,R561H
2.32013,R561H
2.33265,R561H
2.32018,R561H
2.31292,R561H
2.32526,R561H
2.33254,R561H
2.31714,R561H
2.33257,R561H
2.32399,R561H
2.32793,R561H
2.33403,R561H
2.3303,R561H
2.32562,R561H
2.31419,R561H
2.31498,R561H
2.32101,R561H
2.32272,R561H
2.32934,R561H
2.32968,R561H
2.33595,R561H
2.3291,R561H
2.34096,R561H
2.35153,R561H
2.34625,R561H
2.35034,R561H
2.34181,R561H
2.33345,R561H
2.33361,R561H
2.32864,R561H
2.33376,R561H
2.33498,R561H
2.34715,R561H
2.33325,R561H
2.34028,R561H
2.3288,R561H
2.34035,R561H
2.34899,R561H
2.34215,R561H
2.34069,R561H
2.34936,R561H
2.34843,R561H
2.33874,R561H
2.3367,R561H
2.33157,R561H
2.33434,R561H
2.351,R561H
2.37037,R561H
2.34754,R561H
2.33339,R561H
2.33672,R561H
2.33074,R561H
2.34311,R561H
2.33357,R561H
2.3292,R561H
2.33612,R561H
2.34295,R561H
2.34015,R561H
2.33635,R561H
2.34301,R561H
2.34685,R561H
2.34819,R561H
2.35825,R561H
2.36043,R561H
2.3536,R561H
2.33905,R561H
2.3521,R561H
2.34872,R561H
2.3422,R561H
2.34295,R561H
2.34624,R561H
2.35682,R561H
2.36644,R561H
2.36045,R561H
2.34144,R561H
2.34616,R561H
2.34419,R561H
2.34334,R561H
2.34261,R561H
2.33269,R561H
2.33918,R561H
2.32957,R561H
2.33507,R561H
2.33944,R561H
2.33475,R561H
2.32022,R561H
2.30358,R561H
2.30863,R561H
2.29939,R561H
2.30374,R561H
2.32292,R561H
2.32021,R561H
2.31515,R561H
2.32547,R561H
2.33577,R561H
2.32422,R561H
2.32727,R561H
2.32435,R561H
2.32505,R561H
2.33494,R561H
2.30708,R561H
2.32221,R561H
2.32591,R561H
2.32605,R561H
2.33713,R561H
2.32481,R561H
2.3417,R561H
2.3481,R561H
2.35642,R561H
2.33357,R561H
2.34183,R561H
2.32749,R561H
2.33716,R561H
2.34379,R561H
2.33846,R561H
2.33825,R561H
2.32342,R561H
2.32309,R561H
2.33004,R561H
2.32283,R561H
2.32213,R561H
2.32819,R561H
2.33352,R561H
2.33634,R561H
2.33466,R561H
2.31481,R561H
2.33373,R561H
2.33614,R561H
2.33213,R561H
2.32209,R561H
2.32081,R561H
2.34448,R561H
2.35132,R561H
2.33142,R561H
2.33864,R561H
2.33323,R561H
2.34224,R561H
2.3389,R561H
2.33826,R561H
2.33372,R561H
2.3308,R561H
2.33562,R561H
2.35006,R561H
2.33806,R561H
2.33413,R561H
2.33927,R561H
2.33591,R561H
2.33697,R561H
2.32275,R561H
2.3203,R561H
2.32725,R561H
2.33801,R561H
2.32885,R561H
2.32751,R561H
2.34704,R561H
2.34096,R561H
2.34619,R561H
2.34445,R561H
2.33788,R561H
2.33831,R561H
2.35508,R561H
2.34988,R561H
2.34734,R561H
2.34373,R561H
2.33853,R561H
2.33975,R561H
2.34079,R561H
2.33443,R561H
2.31988,R561H
2.31128,R561H
2.31994,R561H
2.34056,R561H
2.33754,R561H
2.32172,R561H
2.33759,R561H
2.31691,R561H
2.3297,R561H
2.32291,R561H
2.32258,R561H
2.33176,R561H
2.35285,R561H
2.34903,R561H
2.35284,R561H
2.33833,R561H
2.33144,R561H
2.32628,R561H
2.33392,R561H
2.33668,R561H
2.326,R561H
2.33259,R561H
2.33012,R561H
2.3316,R561H
2.33234,R561H
2.34466,R561H
2.34312,R561H
2.32768,R561H
2.32843,R561H
2.33376,R561H
2.33134,R561H
2.33566,R561H
2.33848,R561H
2.35128,R561H
2.34613,R561H
2.35174,R561H
