"","V1"
"1513",0.1877237
"1514",0.1785762
"1515",0.1991938
"1516",0.1978738
"1517",0.1865859
"1518",0.1942948
"1519",0.1807664
"1520",0.1722239
"1521",0.183795
"1522",0.1933071
"1523",0.1958013
"1524",0.1824075
"1525",0.1831543
"1526",0.189603
"1527",0.17043
"1528",0.2025523
"1529",0.1944555
"1530",0.1603222
"1531",0.1717535
"1532",0.1630217
"1533",0.1856834
"1534",0.2069505
"1535",0.2167537
"1536",0.2073289
"1537",0.1890931
"1538",0.1889026
"1539",0.188299
"1540",0.1674223
"1541",0.1846132
"1542",0.1913166
"1543",0.1927916
"1544",0.1855811
"1545",0.1793375
"1546",0.1863771
"1547",0.1802726
"1548",0.19465
"1549",0.2272774
"1550",0.2177667
"1551",0.1970614
"1552",0.1737249
"1553",0.1703886
"1554",0.1892945
"1555",0.2039195
"1556",0.2419988
"1557",0.1965083
"1558",0.2185131
"1559",0.2232638
"1560",0.2039038
"1561",0.1988549
"1562",0.1984725
"1563",0.2035779
"1564",0.2132585
"1565",0.2263284
"1566",0.2261536
"1567",0.1743245
"1568",0.1647491
"1569",0.1752562
"1570",0.1636846
"1571",0.1628927
"1572",0.1960848
"1573",0.1900953
"1574",0.1912973
"1575",0.183755
"1576",0.161851
"1577",0.1890495
"1578",0.1862725
"1579",0.2187815
"1580",0.2202905
"1581",0.1959832
"1582",0.1866927
"1583",0.1674311
"1584",0.1781704
"1585",0.1851726
"1586",0.1902499
"1587",0.1700249
"1588",0.1495288
"1589",0.1430083
"1590",0.1312226
"1591",0.1565383
"1592",0.1370621
"1593",0.1520973
"1594",0.1720343
"1595",0.1653458
"1596",0.1631317
"1597",0.1965828
"1598",0.1951248
"1599",0.1791073
"1600",0.1682837
"1601",0.15746
"1602",0.1824013
"1603",0.1983036
"1604",0.1689595
"1605",0.1736662
"1606",0.1574041
"1607",0.1717502
"1608",0.1720508
"1609",0.1744994
"1610",0.1813707
"1611",0.1696489
"1612",0.1475515
"1613",0.1394348
"1614",0.1482611
"1615",0.1342438
"1616",0.1484903
"1617",0.1375817
"1618",0.149367
"1619",0.1550007
"1620",0.143533
"1621",0.1739656
"1622",0.1633406
"1623",0.1430573
"1624",0.1410188
"1625",0.162281
"1626",0.176707
"1627",0.2100071
"1628",0.1940404
"1629",0.1732336
"1630",0.1523781
"1631",0.164942
"1632",0.1888323
"1633",0.1607855
"1634",0.1785123
"1635",0.1520997
"1636",0.1729376
"1637",0.1846215
"1638",0.1895829
"1639",0.2042831
"1640",0.1763472
"1641",0.1819027
"1642",0.1970637
"1643",0.1590602
"1644",0.1587243
"1645",0.1634393
"1646",0.1869909
"1647",0.1578995
"1648",0.1693826
"1649",0.1815511
"1650",0.1978133
"1651",0.1890215
"1652",0.180209
"1653",0.169491
"1654",0.18019
"1655",0.1856927
"1656",0.1787543
"1657",0.2061334
"1658",0.185928
"1659",0.1805553
"1660",0.1951936
"1661",0.182109
"1662",0.1524411
"1663",0.1799728
"1664",0.2129869
"1665",0.2137193
"1666",0.2110595
"1667",0.1963699
"1668",0.1866849
"1669",0.1723595
"1670",0.1871813
"1671",0.2290468
"1672",0.2497274
"1673",0.2930402
"1674",0.2427121
"1675",0.2412068
"1676",0.1894139
"1677",0.1817604
"1678",0.1755473
"1679",0.1517015
"1680",0.182759
"1681",0.1776137
"1682",0.200061
"1683",0.1839885
"1684",0.1776603
"1685",0.1809762
"1686",0.1703841
"1687",0.1761653
"1688",0.1692895
"1689",0.162935
"1690",0.1526761
"1691",0.1614768
"1692",0.1645569
"1693",0.177141
"1694",0.1817667
"1695",0.1883251
"1696",0.1732884
"1697",0.1569375
"1698",0.1506602
"1699",0.1676403
"1700",0.1755349
"1701",0.1670455
"1702",0.1875518
"1703",0.2113863
"1704",0.1862909
"1705",0.1869639
"1706",0.2419991
"1707",0.2511385
"1708",0.2542814
"1709",0.2706817
"1710",0.2420938
"1711",0.2180097
"1712",0.2156027
"1713",0.1800588
"1714",0.1672182
"1715",0.1808194
"1716",0.1653756
"1717",0.1526955
"1718",0.1541923
"1719",0.1462717
"1720",0.1466473
"1721",0.1735438
"1722",0.186285
"1723",0.1703527
"1724",0.1609218
"1725",0.1544617
"1726",0.1553844
"1727",0.1594415
"1728",0.1768222
"1729",0.1657757
"1730",0.1601595
"1731",0.163879
"1732",0.1624179
"1733",0.1560492
"1734",0.161966
"1735",0.1616349
"1736",0.1620733
"1737",0.1687265
"1738",0.1694018
"1739",0.1888812
"1740",0.2241458
"1741",0.1999006
"1742",0.1688975
"1743",0.1596639
"1744",0.1541627
"1745",0.170583
"1746",0.1882787
"1747",0.1763721
"1748",0.1839828
"1749",0.1903617
"1750",0.1629368
"1751",0.1990353
"1752",0.1652294
"1753",0.1720639
"1754",0.1623356
"1755",0.1627513
"1756",0.1677306
"1757",0.1534329
"1758",0.1577166
"1759",0.1816946
"1760",0.1712558
"1761",0.1590481
"1762",0.1445839
"1763",0.1537941
"1764",0.1679624
"1765",0.1853931
"1766",0.1995714
"1767",0.1905918
"1768",0.1833214
"1769",0.198359
"1770",0.182699
"1771",0.1914217
"1772",0.2086469
"1773",0.2026843
"1774",0.1838022
"1775",0.2101243
"1776",0.250417
"1777",0.2496627
"1778",0.2246255
"1779",0.2366234
"1780",0.2626066
"1781",0.2463264
"1782",0.226741
"1783",0.2313859
"1784",0.2665986
"1785",0.2537183
"1786",0.2427355
"1787",0.2241304
"1788",0.2582275
"1789",0.2607405
"1790",0.2670335
"1791",0.2469868
"1792",0.2470475
"1793",0.2697481
"1794",0.2592917
"1795",0.2273858
"1796",0.2480101
"1797",0.2238245
"1798",0.2298147
"1799",0.2388695
"1800",0.2326454
"1801",0.1965883
"1802",0.2443748
"1803",0.2494364
"1804",0.2506742
"1805",0.2364306
"1806",0.2438229
"1807",0.281415
"1808",0.2983854
"1809",0.3136117
"1810",0.3127953
"1811",0.3060656
"1812",0.2653351
"1813",0.281042
"1814",0.244127
"1815",0.2379312
"1816",0.2530323
"1817",0.2564887
"1818",0.2192759
"1819",0.2086142
"1820",0.2276997
"1821",0.2019458
"1822",0.2030695
"1823",0.2046643
"1824",0.1663885
"1825",0.1776119
"1826",0.1918635
"1827",0.2005292
"1828",0.1917162
"1829",0.2158035
"1830",0.2261116
"1831",0.2186002
"1832",0.2205994
"1833",0.1873175
"1834",0.1664421
"1835",0.1775878
"1836",0.177122
"1837",0.1883824
"1838",0.1810012
"1839",0.1851632
"1840",0.1975803
"1841",0.2014681
"1842",0.2162816
"1843",0.189348
"1844",0.1907936
"1845",0.1704766
"1846",0.1808713
"1847",0.1889078
"1848",0.2054863
"1849",0.187998
"1850",0.2174266
"1851",0.2217342
"1852",0.1820614
"1853",0.1600866
"1854",0.1604097
"1855",0.1424222
"1856",0.1584047
"1857",0.1554662
"1858",0.1594674
"1859",0.1378758
"1860",0.1473328
"1861",0.1238124
"1862",0.1348834
"1863",0.1360965
"1864",0.1472795
"1865",0.1663315
"1866",0.1360416
"1867",0.1429884
"1868",0.1546746
"1869",0.1327666
"1870",0.1515827
"1871",0.1566095
"1872",0.1402658
"1873",0.1570819
"1874",0.1819848
"1875",0.1574937
"1876",0.1591025
"1877",0.1618458
"1878",0.173934
"1879",0.1828037
"1880",0.1586265
"1881",0.1826378
"1882",0.1750291
"1883",0.1729465
"1884",0.1715255
"1885",0.1838752
"1886",0.1706414
"1887",0.1812797
"1888",0.1714873
"1889",0.1687784
"1890",0.1595029
"1891",0.1769649
"1892",0.1563804
"1893",0.1433501
"1894",0.1482842
"1895",0.1275994
"1896",0.1522581
"1897",0.1421404
"1898",0.1369193
"1899",0.150551
"1900",0.1704373
"1901",0.1700245
"1902",0.1609604
"1903",0.1639886
"1904",0.1710432
"1905",0.1694991
"1906",0.1567455
"1907",0.1416921
"1908",0.1466734
"1909",0.1432525
"1910",0.1466858
"1911",0.1588672
"1912",0.1473967
"1913",0.1461541
"1914",0.1588116
"1915",0.1541673
"1916",0.1725425
"1917",0.1448792
"1918",0.1723118
"1919",0.1552915
"1920",0.1576141
"1921",0.1389225
"1922",0.1354426
"1923",0.1533399
"1924",0.1503624
"1925",0.174395
"1926",0.2072482
"1927",0.2068894
"1928",0.1978099
"1929",0.2067513
"1930",0.1967146
"1931",0.1962822
"1932",0.1991289
"1933",0.1933967
"1934",0.1804186
"1935",0.1833647
"1936",0.155277
"1937",0.1653651
"1938",0.1890364
"1939",0.2048951
"1940",0.1920015
"1941",0.179953
"1942",0.1844221
"1943",0.1725715
"1944",0.1768227
"1945",0.1629612
"1946",0.1765359
"1947",0.146567
"1948",0.1531888
"1949",0.1389428
"1950",0.1347436
"1951",0.1293721
"1952",0.1371265
"1953",0.144361
"1954",0.1456523
"1955",0.1527049
"1956",0.1641834
"1957",0.1461452
"1958",0.1600085
"1959",0.1435202
"1960",0.1791543
"1961",0.1722915
"1962",0.1663787
"1963",0.1503527
"1964",0.1413487
"1965",0.1415165
"1966",0.170787
"1967",0.1674491
"1968",0.1740976
"1969",0.1306689
"1970",0.1378932
"1971",0.1699999
"1972",0.179141
"1973",0.1582124
"1974",0.1524194
"1975",0.1708959
"1976",0.1664549
"1977",0.1815584
"1978",0.1941332
"1979",0.185897
"1980",0.2064943
"1981",0.1839651
"1982",0.1573758
"1983",0.2135108
"1984",0.2245622
"1985",0.209135
"1986",0.2000004
"1987",0.2111596
"1988",0.1974507
"1989",0.200138
"1990",0.2144424
"1991",0.220093
"1992",0.201732
"1993",0.2070432
"1994",0.2361744
"1995",0.235073
"1996",0.2568186
"1997",0.2309248
"1998",0.2265771
"1999",0.2083861
"2000",0.1929112
"2001",0.2330347
"2002",0.2488174
"2003",0.2812353
"2004",0.265144
"2005",0.2383814
"2006",0.2511576
"2007",0.2281602
"2008",0.1928583
"2009",0.2120385
"2010",0.2202637
"2011",0.189873
"2012",0.2249339
"2013",0.2323482
"2014",0.1989691
"2015",0.1887239
"2016",0.1894277
"2017",0.1961286
"2018",0.2003263
"2019",0.2171903
"2020",0.198823
"2021",0.2136656
"2022",0.1926903
"2023",0.2013543
"2024",0.2083859
"2025",0.2495454
"2026",0.2306589
"2027",0.2160158
"2028",0.2220819
"2029",0.2150419
"2030",0.1991545
"2031",0.2013456
"2032",0.2139872
"2033",0.2081062
"2034",0.212132
"2035",0.2165246
"2036",0.2099711
"2037",0.1659164
"2038",0.2040407
"2039",0.1885026
"2040",0.1874675
"2041",0.2079469
"2042",0.1852288
"2043",0.200882
"2044",0.2290204
"2045",0.2550721
"2046",0.2289707
"2047",0.2299689
"2048",0.2304601
"2049",0.2558199
"2050",0.2524882
"2051",0.2572484
"2052",0.2536043
"2053",0.2563462
"2054",0.2631206
"2055",0.2714861
"2056",0.329042
"2057",0.3111576
"2058",0.2675526
"2059",0.2375159
"2060",0.2516996
"2061",0.2658954
"2062",0.2599392
"2063",0.2681989
"2064",0.274833
"2065",0.2539952
"2066",0.2666957
"2067",0.264503
"2068",0.2512408
"2069",0.2634813
"2070",0.2589166
"2071",0.2432841
"2072",0.2261374
"2073",0.2153598
"2074",0.2048089
"2075",0.1969771
"2076",0.2183602
"2077",0.2057365
"2078",0.2303974
"2079",0.2154331
"2080",0.192049
"2081",0.2220119
"2082",0.2284127
"2083",0.2126833
"2084",0.188376
"2085",0.1698994
"2086",0.156467
"2087",0.1421884
"2088",0.1349191
"2089",0.1325402
"2090",0.1184114
"2091",0.1500956
"2092",0.1386086
"2093",0.1511638
"2094",0.1638958
"2095",0.1704758
"2096",0.1750831
"2097",0.1753295
"2098",0.1502965
"2099",0.1556565
"2100",0.1571657
"2101",0.1770697
"2102",0.1863569
"2103",0.2002061
"2104",0.2381736
"2105",0.1858523
"2106",0.1573188
"2107",0.1776192
"2108",0.1686605
"2109",0.1817988
"2110",0.167674
"2111",0.1754653
"2112",0.1682156
"2113",0.1549442
"2114",0.1606394
"2115",0.1358887
"2116",0.1426474
"2117",0.1435661
"2118",0.1488792
"2119",0.1871405
"2120",0.1992443
"2121",0.1931145
"2122",0.1966145
"2123",0.2037843
"2124",0.1841289
"2125",0.1528434
"2126",0.1448643
"2127",0.1747456
"2128",0.1504716
"2129",0.1659643
"2130",0.1795376
"2131",0.1635007
"2132",0.153785
"2133",0.1604611
"2134",0.1709091
"2135",0.1880675
"2136",0.1745615
"2137",0.1898825
"2138",0.189452
"2139",0.1900305
"2140",0.1803378
"2141",0.1595035
"2142",0.1390281
"2143",0.1393323
"2144",0.1445088
"2145",0.174802
"2146",0.147387
"2147",0.1706831
"2148",0.191594
"2149",0.1837753
"2150",0.2083868
"2151",0.2239406
"2152",0.1917899
"2153",0.2069013
"2154",0.2014433
"2155",0.2199735
"2156",0.2374548
"2157",0.2565598
"2158",0.2387072
"2159",0.2204527
"2160",0.2036348
"2161",0.2434809
"2162",0.2371271
"2163",0.2655621
"2164",0.2699432
"2165",0.2241992
"2166",0.2173125
"2167",0.2259026
"2168",0.2447613
"2169",0.2394458
"2170",0.2318636
"2171",0.2459104
"2172",0.2162649
"2173",0.2143675
"2174",0.2020278
"2175",0.1621102
"2176",0.1551528
"2177",0.1328324
"2178",0.1632558
"2179",0.1487215
"2180",0.1490906
"2181",0.1980209
"2182",0.1823824
"2183",0.1860572
"2184",0.1742071
"2185",0.1760461
"2186",0.2117554
"2187",0.1777958
"2188",0.1899491
"2189",0.1831121
"2190",0.2043665
"2191",0.2108907
"2192",0.2074507
"2193",0.19442
"2194",0.1922803
"2195",0.1591852
"2196",0.1785081
"2197",0.1870131
"2198",0.1741814
"2199",0.1697161
"2200",0.1878687
"2201",0.1986445
"2202",0.1977155
"2203",0.1806743
"2204",0.166407
"2205",0.15799
"2206",0.1761237
"2207",0.1968821
"2208",0.1961377
"2209",0.2119073
"2210",0.1954595
"2211",0.2236408
"2212",0.2232889
"2213",0.2034297
"2214",0.2273897
"2215",0.2447382
"2216",0.248192
"2217",0.201686
"2218",0.2251673
"2219",0.2143226
"2220",0.237626
"2221",0.2672221
"2222",0.2325787
"2223",0.2172756
"2224",0.2130547
"2225",0.2225342
"2226",0.2341221
"2227",0.2021811
"2228",0.2066871
"2229",0.1740304
"2230",0.1875565
"2231",0.1900119
"2232",0.189184
"2233",0.1996268
"2234",0.2061933
"2235",0.1813497
"2236",0.2312199
"2237",0.1904036
"2238",0.2043534
"2239",0.1929862
"2240",0.2353568
"2241",0.2359451
"2242",0.1977353
"2243",0.2002023
"2244",0.1959483
"2245",0.1745177
"2246",0.1781377
"2247",0.2073893
"2248",0.1908698
"2249",0.1967535
"2250",0.2210815
"2251",0.2207521
"2252",0.2264616
"2253",0.2138539
"2254",0.2345496
"2255",0.1912851
"2256",0.1871886
"2257",0.228882
"2258",0.2379332
"2259",0.2650396
"2260",0.2877293
"2261",0.2568355
"2262",0.2431148
"2263",0.2601167
"2264",0.2761933
"2265",0.2581468
"2266",0.270258
"2267",0.2287294
"2268",0.2035538
"2269",0.2385848
"2270",0.2201938
"2271",0.1952982
"2272",0.2089661
"2273",0.2356241
"2274",0.229025
"2275",0.2568083
"2276",0.2591346
"2277",0.2545834
"2278",0.2682625
"2279",0.2449802
"2280",0.2282372
"2281",0.1996525
"2282",0.1962394
"2283",0.2025945
"2284",0.1825853
"2285",0.2179257
"2286",0.214634
"2287",0.2126128
"2288",0.1814533
"2289",0.2032039
"2290",0.2173765
"2291",0.2405187
"2292",0.2135259
"2293",0.1950879
"2294",0.2063703
"2295",0.2114065
"2296",0.1905821
"2297",0.1817361
"2298",0.1770095
"2299",0.1579513
"2300",0.172377
"2301",0.1695565
"2302",0.1550457
"2303",0.1526972
"2304",0.1689969
"2305",0.160253
"2306",0.134345
"2307",0.1461108
"2308",0.1488314
"2309",0.1432045
"2310",0.1571506
"2311",0.1689619
"2312",0.1651213
"2313",0.1748662
"2314",0.1867271
"2315",0.190934
"2316",0.1871113
"2317",0.1849849
"2318",0.177601
"2319",0.1688847
"2320",0.1997663
"2321",0.1935109
"2322",0.1972469
"2323",0.1956889
"2324",0.1816863
"2325",0.1544016
"2326",0.1580433
"2327",0.1787996
"2328",0.1621854
"2329",0.1285726
"2330",0.1267231
"2331",0.1417899
"2332",0.1416675
"2333",0.1528028
"2334",0.1569826
"2335",0.162497
"2336",0.1547545
"2337",0.1391657
"2338",0.1586945
"2339",0.1770092
"2340",0.1639225
"2341",0.1886732
"2342",0.1653508
"2343",0.1489132
"2344",0.1760197
"2345",0.218658
"2346",0.2280451
"2347",0.2296271
"2348",0.2447953
"2349",0.2195501
"2350",0.1848698
"2351",0.1771965
"2352",0.196619
"2353",0.1857912
"2354",0.1958835
"2355",0.1954761
"2356",0.1991259
"2357",0.2374874
"2358",0.2372289
"2359",0.2622241
"2360",0.2462505
"2361",0.2447057
"2362",0.2039078
"2363",0.2136104
"2364",0.202592
"2365",0.2071551
"2366",0.1667076
"2367",0.1790055
"2368",0.1842591
"2369",0.1824822
"2370",0.1911604
"2371",0.2107791
"2372",0.2120918
"2373",0.2441464
"2374",0.2278316
"2375",0.2602581
"2376",0.2851675
"2377",0.3064801
"2378",0.2617871
"2379",0.2361703
"2380",0.2880182
"2381",0.2664136
"2382",0.2856703
"2383",0.2812318
"2384",0.2786684
"2385",0.2606797
"2386",0.2544534
"2387",0.2641063
"2388",0.2656566
"2389",0.2674801
"2390",0.291465
"2391",0.2588178
"2392",0.2648432
"2393",0.2622106
"2394",0.2450145
"2395",0.2678195
"2396",0.2873068
"2397",0.2462487
"2398",0.2698839
"2399",0.2793183
"2400",0.2899115
"2401",0.2924801
"2402",0.2635357
"2403",0.2502072
"2404",0.2542354
"2405",0.2611381
"2406",0.2566736
"2407",0.2475148
"2408",0.2531358
"2409",0.2657697
"2410",0.2654811
"2411",0.2592067
"2412",0.2284282
"2413",0.2097396
"2414",0.2129544
"2415",0.2217898
"2416",0.2139535
"2417",0.2418326
"2418",0.2260343
"2419",0.2197612
"2420",0.2353285
"2421",0.2684157
"2422",0.2533893
"2423",0.2464661
"2424",0.2310732
"2425",0.2062363
"2426",0.2311673
"2427",0.2359866
"2428",0.2128142
"2429",0.2018882
"2430",0.1938647
"2431",0.195066
"2432",0.2228726
"2433",0.2363962
"2434",0.2585286
"2435",0.2620318
"2436",0.266782
"2437",0.2480135
"2438",0.2553028
"2439",0.2481793
"2440",0.2507825
"2441",0.2307919
"2442",0.192446
"2443",0.217848
"2444",0.2034358
"2445",0.2084195
"2446",0.2147407
"2447",0.2220032
"2448",0.2453837
"2449",0.2676297
"2450",0.2703808
"2451",0.2600785
"2452",0.2446471
"2453",0.2183155
"2454",0.2196086
"2455",0.2356247
"2456",0.2205951
"2457",0.2106672
"2458",0.2189427
"2459",0.2265452
"2460",0.2477765
"2461",0.2367454
"2462",0.2273199
"2463",0.2104313
"2464",0.2346687
"2465",0.2502863
"2466",0.2426434
"2467",0.2541119
"2468",0.2423743
"2469",0.214173
"2470",0.234931
"2471",0.275465
"2472",0.2289469
"2473",0.241969
"2474",0.241153
"2475",0.2531164
"2476",0.242732
"2477",0.2367991
"2478",0.2313293
"2479",0.2353318
"2480",0.2406577
"2481",0.2342343
"2482",0.2138934
"2483",0.2210452
"2484",0.2297159
"2485",0.198958
"2486",0.2205578
"2487",0.1981526
"2488",0.2156263
"2489",0.1938613
"2490",0.2448636
"2491",0.2412048
"2492",0.192978
"2493",0.215802
"2494",0.2196462
"2495",0.2177214
"2496",0.2162146
"2497",0.2187237
"2498",0.2230882
"2499",0.2505843
"2500",0.2357951
"2501",0.2375363
"2502",0.2329636
"2503",0.2560115
"2504",0.2302636
"2505",0.2411943
"2506",0.2497782
"2507",0.3274347
"2508",0.3450273
"2509",0.2948586
"2510",0.2884383
"2511",0.2780806
"2512",0.2582083
"2513",0.2847084
"2514",0.2695528
"2515",0.2593756
"2516",0.2601767
"2517",0.2630575
"2518",0.2681727
"2519",0.2778433
"2520",0.2947007
"2521",0.2887175
"2522",0.2821732
"2523",0.2722091
"2524",0.2563255
"2525",0.2408178
"2526",0.2571366
"2527",0.2975472
"2528",0.3226222
"2529",0.3309808
"2530",0.3351666
"2531",0.3133152
"2532",0.297185
"2533",0.2768449
"2534",0.2796387
"2535",0.2725275
"2536",0.253126
"2537",0.2839035
"2538",0.3061361
"2539",0.2856564
"2540",0.2840371
"2541",0.320651
"2542",0.2987883
"2543",0.2837653
"2544",0.2599918
"2545",0.2575804
"2546",0.2916026
"2547",0.2978804
"2548",0.2459671
"2549",0.2656007
"2550",0.2443804
"2551",0.2397563
"2552",0.2377504
"2553",0.2452651
"2554",0.2663184
"2555",0.2634008
"2556",0.2566701
"2557",0.2575244
"2558",0.2545153
"2559",0.2703283
"2560",0.2802676
"2561",0.2687447
"2562",0.2695158
"2563",0.2796954
"2564",0.2886108
"2565",0.2856911
"2566",0.2820961
"2567",0.240517
"2568",0.2442603
"2569",0.2600766
"2570",0.2929119
"2571",0.3083442
"2572",0.2993527
"2573",0.2934579
"2574",0.315172
"2575",0.2881351
"2576",0.3154794
"2577",0.3413534
"2578",0.3218457
"2579",0.3102115
"2580",0.256619
"2581",0.2588897
"2582",0.2493577
"2583",0.2640781
"2584",0.2799
"2585",0.2581285
"2586",0.26647
"2587",0.2461023
"2588",0.2264982
"2589",0.2007474
"2590",0.1881871
"2591",0.189104
"2592",0.2255309
"2593",0.2219945
"2594",0.2593261
"2595",0.263117
"2596",0.2994402
"2597",0.2854436
"2598",0.2982242
"2599",0.2769337
"2600",0.2431325
"2601",0.2415144
"2602",0.2664195
"2603",0.260027
"2604",0.24183
"2605",0.2444122
"2606",0.2451548
"2607",0.2398124
"2608",0.2579278
"2609",0.209625
"2610",0.1995018
"2611",0.2159268
"2612",0.2163508
"2613",0.2187113
"2614",0.22266
"2615",0.2004687
"2616",0.2222839
"2617",0.2394198
"2618",0.2444463
"2619",0.2183161
"2620",0.2375819
"2621",0.2369875
"2622",0.2247593
"2623",0.2387405
"2624",0.1972835
"2625",0.2160237
"2626",0.2307507
"2627",0.2179341
"2628",0.2031309
"2629",0.2213515
"2630",0.204483
"2631",0.230908
"2632",0.2244733
"2633",0.222381
"2634",0.2125691
"2635",0.2232617
"2636",0.2167848
"2637",0.2087437
"2638",0.2166372
"2639",0.2013285
"2640",0.2278158
"2641",0.1899523
"2642",0.1967476
"2643",0.1614977
"2644",0.1759433
"2645",0.1858764
"2646",0.1987218
"2647",0.2163092
"2648",0.2178979
"2649",0.2298258
"2650",0.1849671
"2651",0.1868403
"2652",0.1930604
"2653",0.1738139
"2654",0.1650227
"2655",0.1744174
"2656",0.2071109
"2657",0.2048191
"2658",0.2130504
"2659",0.2003298
"2660",0.2378592
"2661",0.2206819
"2662",0.2104893
"2663",0.2278997
"2664",0.2215144
"2665",0.2321025
"2666",0.2215061
"2667",0.2629294
"2668",0.2600867
"2669",0.2312012
"2670",0.2132968
"2671",0.2244171
"2672",0.2209056
"2673",0.1976085
"2674",0.2182689
"2675",0.2330721
"2676",0.2626443
"2677",0.2263496
"2678",0.2515442
"2679",0.257905
"2680",0.275281
"2681",0.28327
"2682",0.2601064
"2683",0.23392
"2684",0.2191526
"2685",0.2617949
"2686",0.2516676
"2687",0.2498502
"2688",0.2579379
"2689",0.223954
"2690",0.2127108
"2691",0.2043899
"2692",0.2098029
"2693",0.2293281
"2694",0.1879504
"2695",0.2027363
"2696",0.1994089
"2697",0.1981352
"2698",0.2329121
"2699",0.2557182
"2700",0.2209722
"2701",0.2252399
"2702",0.2501393
"2703",0.2259409
"2704",0.2039001
"2705",0.2109841
"2706",0.1843035
"2707",0.1942081
"2708",0.2061952
"2709",0.2346408
"2710",0.2433323
"2711",0.2289685
"2712",0.23303
"2713",0.2232824
"2714",0.222601
"2715",0.2137227
"2716",0.2410022
"2717",0.2219175
"2718",0.2161148
"2719",0.2209384
"2720",0.2222095
"2721",0.2257252
"2722",0.2180763
"2723",0.2014339
"2724",0.2021525
"2725",0.2058972
"2726",0.2364687
"2727",0.2366568
"2728",0.2483575
"2729",0.2398113
"2730",0.2719165
"2731",0.25913
