rmsd (nm),Systems
0.2824278,P574L
0.2819054,P574L
0.2687437,P574L
0.2607987,P574L
0.26099,P574L
0.2648943,P574L
0.3061218,P574L
0.2885062,P574L
0.2747065,P574L
0.2354275,P574L
0.2089955,P574L
0.1896788,P574L
0.2381386,P574L
0.2467114,P574L
0.2426757,P574L
0.2445079,P574L
0.2388508,P574L
0.2428225,P574L
0.2457637,P574L
0.2555761,P574L
0.2471761,P574L
0.2517786,P574L
0.223797,P574L
0.250824,P574L
0.2395366,P574L
0.234026,P574L
0.2406926,P574L
0.2726614,P574L
0.274305,P574L
0.252054,P574L
0.2359814,P574L
0.2674522,P574L
0.2500242,P574L
0.2393713,P574L
0.2520755,P574L
0.2267889,P574L
0.2304667,P574L
0.209045,P574L
0.2273615,P574L
0.2360176,P574L
0.232028,P574L
0.2589821,P574L
0.2836496,P574L
0.2494037,P574L
0.227012,P574L
0.2438994,P574L
0.2391799,P574L
0.2548403,P574L
0.2894935,P574L
0.2813824,P574L
0.2335063,P574L
0.2293849,P574L
0.25176,P574L
0.2329688,P574L
0.249375,P574L
0.2393611,P574L
0.2549491,P574L
0.252136,P574L
0.2988358,P574L
0.2494219,P574L
0.221089,P574L
0.2445847,P574L
0.2425106,P574L
0.2133017,P574L
0.2340539,P574L
0.2242073,P574L
0.2276868,P574L
0.2158584,P574L
0.1971251,P574L
0.1829117,P574L
0.2052582,P574L
0.1981098,P574L
0.1851337,P574L
0.2002191,P574L
0.1723471,P574L
0.199553,P574L
0.2019506,P574L
0.2221665,P574L
0.2311126,P574L
0.235208,P574L
0.2091722,P574L
0.2173526,P574L
0.2233469,P574L
0.225111,P574L
0.190948,P574L
0.2173855,P574L
0.2145207,P574L
0.2123061,P574L
0.2125444,P574L
0.214711,P574L
0.1998162,P574L
0.2143784,P574L
0.2036776,P574L
0.2272513,P574L
0.2119229,P574L
0.2166096,P574L
0.2273404,P574L
0.2154071,P574L
0.1975201,P574L
0.2386086,P574L
0.2304122,P574L
0.2081912,P574L
0.2293119,P574L
0.2350298,P574L
0.2098518,P574L
0.2077938,P574L
0.2242208,P574L
0.2287218,P574L
0.2352168,P574L
0.2578089,P574L
0.2481683,P574L
0.2394294,P574L
0.2429368,P574L
0.2575704,P574L
0.2643468,P574L
0.2194484,P574L
0.2065624,P574L
0.2325015,P574L
0.2406563,P574L
0.232435,P574L
0.2264111,P574L
0.1940744,P574L
0.1885108,P574L
0.2064867,P574L
0.2009924,P574L
0.1975471,P574L
0.1926662,P574L
0.2020805,P574L
0.1972521,P574L
0.1987932,P574L
0.1974217,P574L
0.1843831,P574L
0.1790705,P574L
0.1783927,P574L
0.1800371,P574L
0.2067835,P574L
0.2029574,P574L
0.210194,P574L
0.2083755,P574L
0.1896688,P574L
0.2083859,P574L
0.2082652,P574L
0.2065856,P574L
0.2278659,P574L
0.2190747,P574L
0.2101011,P574L
0.2275457,P574L
0.2568884,P574L
0.2726868,P574L
0.2488537,P574L
0.2439443,P574L
0.2529203,P574L
0.2317342,P574L
0.234686,P574L
0.2231954,P574L
0.2474347,P574L
0.243798,P574L
0.2376379,P574L
0.2543757,P574L
0.2466328,P574L
0.2108503,P574L
0.2248034,P574L
0.2385494,P574L
0.2673873,P574L
0.2286348,P574L
0.2351602,P574L
0.2588654,P574L
0.2894153,P574L
0.2598731,P574L
0.2449197,P574L
0.2619722,P574L
0.2462885,P574L
0.2294096,P574L
0.2288381,P574L
0.2440485,P574L
0.2265478,P574L
0.253242,P574L
0.2438324,P574L
0.2347837,P574L
0.2760382,P574L
0.305655,P574L
0.263505,P574L
0.2501357,P574L
0.2575679,P574L
0.265752,P574L
0.256665,P574L
0.2449645,P574L
0.2591352,P574L
0.2761321,P574L
0.2891069,P574L
0.3082083,P574L
0.2963066,P574L
0.2754156,P574L
0.290779,P574L
0.253197,P574L
0.2402604,P574L
0.2454503,P574L
0.2750086,P574L
0.244811,P574L
0.2434088,P574L
0.2356597,P574L
0.2742958,P574L
0.2830854,P574L
0.2463688,P574L
0.2590342,P574L
0.2807944,P574L
0.2618383,P574L
0.2396867,P574L
0.2263064,P574L
0.2368433,P574L
0.2170625,P574L
0.2506417,P574L
0.2372959,P574L
0.2349346,P574L
0.2585659,P574L
0.2217526,P574L
0.2208036,P574L
0.2071971,P574L
0.2363704,P574L
0.2704051,P574L
0.2567779,P574L
0.2304225,P574L
0.2325207,P574L
0.2416775,P574L
0.257617,P574L
0.2651397,P574L
0.2579338,P574L
0.261541,P574L
0.275488,P574L
0.2738346,P574L
0.2586527,P574L
0.2373975,P574L
0.2643302,P574L
0.2287312,P574L
0.2358094,P574L
0.2194949,P574L
0.2289069,P574L
0.2404874,P574L
0.2276799,P574L
0.2321886,P574L
0.2290948,P574L
0.234084,P574L
0.2503413,P574L
0.2596155,P574L
0.256956,P574L
0.266141,P574L
0.2568395,P574L
0.2343178,P574L
0.2437116,P574L
0.247286,P574L
0.2511335,P574L
0.265772,P574L
0.2479995,P574L
0.2417179,P574L
0.2522517,P574L
0.2277102,P574L
0.2357715,P574L
0.241473,P574L
0.2433879,P574L
0.2555473,P574L
0.2530118,P574L
0.2401491,P574L
0.2370916,P574L
0.2380686,P574L
0.2317826,P574L
0.2296455,P574L
0.2698515,P574L
0.291765,P574L
0.2783161,P574L
0.2416769,P574L
0.2866836,P574L
0.2459344,P574L
0.2389686,P574L
0.2435082,P574L
0.2657802,P574L
0.2473939,P574L
0.2463737,P574L
0.2664058,P574L
0.2682323,P574L
0.2688969,P574L
0.2746685,P574L
0.2955702,P574L
0.289958,P574L
0.2998946,P574L
0.2897956,P574L
0.2656167,P574L
0.278967,P574L
0.2746153,P574L
0.2912998,P574L
0.317132,P574L
0.2910676,P574L
0.2865639,P574L
0.2807381,P574L
0.300262,P574L
0.3145139,P574L
0.3362786,P574L
0.2919132,P574L
0.2607214,P574L
0.253721,P574L
0.2405249,P574L
0.2639316,P574L
0.2701862,P574L
0.2762624,P574L
0.3077652,P574L
0.320356,P574L
0.2962743,P574L
0.3036709,P574L
0.3158335,P574L
0.2876217,P574L
0.2633156,P574L
0.2880693,P574L
0.2722936,P574L
0.2864467,P574L
0.2834525,P574L
0.3236991,P574L
0.2786201,P574L
0.2888827,P574L
0.2910491,P574L
0.2671215,P574L
0.2765588,P574L
0.3052646,P574L
0.2858059,P574L
0.258399,P574L
0.2521502,P574L
0.2527224,P574L
0.2893647,P574L
0.2524249,P574L
0.246651,P574L
0.2621709,P574L
0.2765633,P574L
0.2709627,P574L
0.2807779,P574L
0.2710513,P574L
0.2963824,P574L
0.2976138,P574L
0.276579,P574L
0.2937275,P574L
0.2892819,P574L
0.2647818,P574L
0.2708743,P574L
0.2630188,P574L
0.2678736,P574L
0.2564507,P574L
0.2427968,P574L
0.2437424,P574L
0.2353512,P574L
0.2129843,P574L
0.2099278,P574L
0.2289924,P574L
0.2506837,P574L
0.2375485,P574L
0.2239781,P574L
0.2649667,P574L
0.2516088,P574L
0.262204,P574L
0.2660806,P574L
0.235585,P574L
0.2315941,P574L
0.2206424,P574L
0.2267416,P574L
0.2404995,P574L
0.2332772,P574L
0.2167717,P574L
0.2211693,P574L
0.2372517,P574L
0.2216039,P574L
0.2319088,P574L
0.2408058,P574L
0.2575296,P574L
0.2404749,P574L
0.2404632,P574L
0.23626,P574L
0.2364916,P574L
0.2423874,P574L
0.2423334,P574L
0.2487075,P574L
0.2356057,P574L
0.2392995,P574L
0.2287291,P574L
0.2439269,P574L
0.2679535,P574L
0.2575571,P574L
0.2906556,P574L
0.2886426,P574L
0.2850531,P574L
0.279415,P574L
0.2601805,P574L
0.2789376,P574L
0.2975687,P574L
0.2939617,P574L
0.2831044,P574L
0.2589952,P574L
0.2896952,P574L
0.2722045,P574L
0.2841036,P574L
0.2626931,P574L
0.2620634,P574L
0.2278827,P574L
0.2351503,P574L
0.2344805,P574L
0.2391148,P574L
0.2417704,P574L
0.2419804,P574L
0.2518346,P574L
0.2600461,P574L
0.274401,P574L
0.2364708,P574L
0.2394081,P574L
0.2448881,P574L
0.2201122,P574L
0.2147963,P574L
0.2395665,P574L
0.2696091,P574L
0.2467464,P574L
0.243401,P574L
0.2384811,P574L
0.2568969,P574L
0.212867,P574L
0.1990094,P574L
0.1888878,P574L
0.2175685,P574L
0.2091244,P574L
0.207989,P574L
0.2212775,P574L
0.2287163,P574L
0.2254076,P574L
0.2139439,P574L
0.2357817,P574L
0.2350386,P574L
0.2023023,P574L
0.2063897,P574L
0.1970924,P574L
0.1982553,P574L
0.1835219,P574L
0.1948563,P574L
0.1920581,P574L
0.1989685,P574L
0.2015836,P574L
0.2038791,P574L
0.221781,P574L
0.2313487,P574L
0.2244163,P574L
0.2111411,P574L
0.2065995,P574L
0.2548793,P574L
0.2507794,P574L
0.2366944,P574L
0.2455647,P574L
0.2621463,P574L
0.2706056,P574L
0.2490617,P574L
0.2417489,P574L
0.2476059,P574L
0.2362437,P574L
0.1975937,P574L
0.2197276,P574L
0.1858274,P574L
0.2014514,P574L
0.1929322,P574L
0.2074273,P574L
0.219779,P574L
0.2251595,P574L
0.2159565,P574L
0.2180442,P574L
0.228632,P574L
0.2253086,P574L
0.2241257,P574L
0.2120821,P574L
0.2292347,P574L
0.2217282,P574L
0.2074381,P574L
0.2162404,P574L
0.2318728,P574L
0.2354249,P574L
0.2449006,P574L
0.2624032,P574L
0.2703883,P574L
0.2776892,P574L
0.3041505,P574L
0.294575,P574L
0.2820549,P574L
0.2600537,P574L
0.2356576,P574L
0.2489832,P574L
0.2571953,P574L
0.2444057,P574L
0.2257607,P574L
0.250423,P574L
0.2453868,P574L
0.2402097,P574L
0.2572899,P574L
0.2230711,P574L
0.2453254,P574L
0.265249,P574L
0.2375327,P574L
0.2287681,P574L
0.2545258,P574L
0.2475272,P574L
0.2300861,P574L
0.232926,P574L
0.2403728,P574L
0.2096011,P574L
0.2118436,P574L
0.215644,P574L
0.2721745,P574L
0.2560131,P574L
0.2676218,P574L
0.2344069,P574L
0.2238046,P574L
0.2458532,P574L
0.2406908,P574L
0.2722457,P574L
0.2340567,P574L
0.2433917,P574L
0.2591173,P574L
0.2771173,P574L
0.2928472,P574L
0.2883957,P574L
0.2693948,P574L
0.2563606,P574L
0.2635686,P574L
0.2969338,P574L
0.2951134,P574L
0.2981854,P574L
0.3095968,P574L
0.2895051,P574L
0.2962375,P574L
0.324859,P574L
0.3249445,P574L
0.282696,P574L
0.3359457,P574L
0.3090644,P574L
0.3019046,P574L
0.3067856,P574L
0.2537392,P574L
0.2964261,P574L
0.3038582,P574L
0.3051093,P574L
0.2901953,P574L
0.2803549,P574L
0.2809217,P574L
0.2919447,P574L
0.2970617,P574L
0.3134442,P574L
0.2989423,P574L
0.3018577,P574L
0.2794017,P574L
0.2850522,P574L
0.2909346,P574L
0.3117708,P574L
0.3302063,P574L
0.348788,P574L
0.332116,P574L
0.3435822,P574L
0.3621876,P574L
0.3350674,P574L
0.3352651,P574L
0.3029091,P574L
0.2947476,P574L
0.3302854,P574L
0.3166757,P574L
0.3238305,P574L
0.3069352,P574L
0.3016367,P574L
0.2971387,P574L
0.3020852,P574L
0.3022832,P574L
0.2947643,P574L
0.2686824,P574L
0.2441234,P574L
0.2383551,P574L
0.266731,P574L
0.2791124,P574L
0.274746,P574L
0.280967,P574L
0.299394,P574L
0.2863599,P574L
0.2561849,P574L
0.2583827,P574L
0.2330787,P574L
0.239032,P574L
0.2192695,P574L
0.2207653,P574L
0.2170141,P574L
0.2310945,P574L
0.2401042,P574L
0.2376312,P574L
0.2129916,P574L
0.2302859,P574L
0.2490507,P574L
0.2694214,P574L
0.2692711,P574L
0.2744759,P574L
0.2928187,P574L
0.2542756,P574L
0.2486155,P574L
0.226434,P574L
0.2544433,P574L
0.2693985,P574L
0.2759356,P574L
0.2606659,P574L
0.2521386,P574L
0.2462354,P574L
0.2278919,P574L
0.2314084,P574L
0.2228543,P574L
0.2309388,P574L
0.245961,P574L
0.2666734,P574L
0.2633423,P574L
0.274197,P574L
0.2693272,P574L
0.2259959,P574L
0.2404341,P574L
0.2133224,P574L
0.2522857,P574L
0.260612,P574L
0.2372354,P574L
0.2564362,P574L
0.2544825,P574L
0.2549916,P574L
0.2356662,P574L
0.2400264,P574L
0.2579483,P574L
0.2423912,P574L
0.229341,P574L
0.2344439,P574L
0.2105173,P574L
0.2433382,P574L
0.229401,P574L
0.2088893,P574L
0.2236422,P574L
0.2167262,P574L
0.2507278,P574L
0.2375115,P574L
0.2110204,P574L
0.2232867,P574L
0.2081297,P574L
0.2117757,P574L
0.2173296,P574L
0.2185473,P574L
0.2199438,P574L
0.2073287,P574L
0.2132616,P574L
0.2015611,P574L
0.2197689,P574L
0.1873982,P574L
0.2194547,P574L
0.2278134,P574L
0.2306327,P574L
0.2203391,P574L
0.2215996,P574L
0.2388685,P574L
0.2213681,P574L
0.224523,P574L
0.2131827,P574L
0.2334623,P574L
0.2207561,P574L
0.2355311,P574L
0.2333267,P574L
0.2287585,P574L
0.2505483,P574L
0.2317667,P574L
0.2565484,P574L
0.2483524,P574L
0.262976,P574L
0.2468251,P574L
0.2531248,P574L
0.2543823,P574L
0.2646839,P574L
0.2372831,P574L
0.2403359,P574L
0.2295716,P574L
0.2419469,P574L
0.2428117,P574L
0.2709386,P574L
0.2561437,P574L
0.2283687,P574L
0.249776,P574L
0.253389,P574L
0.2277574,P574L
0.2222894,P574L
0.2431448,P574L
0.2258573,P574L
0.2071979,P574L
0.2262623,P574L
0.2398379,P574L
0.2291139,P574L
0.2328234,P574L
0.2396597,P574L
0.2208311,P574L
0.2397729,P574L
0.2536731,P574L
0.2528509,P574L
0.2452956,P574L
0.2384605,P574L
0.2292646,P574L
0.2336369,P574L
0.2428483,P574L
0.2402083,P574L
0.2390395,P574L
0.2062744,P574L
0.2126466,P574L
0.2218717,P574L
0.2116355,P574L
0.2240207,P574L
0.2358261,P574L
0.213335,P574L
0.2255349,P574L
0.2243601,P574L
0.2428043,P574L
0.2369514,P574L
0.2304336,P574L
0.2742621,P574L
0.2458309,P574L
0.2425355,P574L
0.2536202,P574L
0.2512177,P574L
0.2754356,P574L
0.265135,P574L
0.3006195,P574L
0.2844107,P574L
0.2495592,P574L
0.2387967,P574L
0.2541814,P574L
0.2343273,P574L
0.2255625,P574L
0.2157544,P574L
0.2284672,P574L
0.2233734,P574L
0.2248631,P574L
0.2302923,P574L
0.2600575,P574L
0.2341368,P574L
0.2075725,P574L
0.2060357,P574L
0.2590054,P574L
0.2225219,P574L
0.2241233,P574L
0.2597015,P574L
0.2681784,P574L
0.2577327,P574L
0.2240669,P574L
0.2522774,P574L
0.2346515,P574L
0.2330886,P574L
0.2317593,P574L
0.218511,P574L
0.2314609,P574L
0.2216784,P574L
0.2078392,P574L
0.2123352,P574L
0.1888314,P574L
0.2165848,P574L
0.208517,P574L
0.2004915,P574L
0.1886459,P574L
0.1926631,P574L
0.204931,P574L
0.2219578,P574L
0.1921956,P574L
0.2048232,P574L
0.1796518,P574L
0.164429,P574L
0.1884378,P574L
0.2017294,P574L
0.1841203,P574L
0.1992553,P574L
0.2170697,P574L
0.233616,P574L
0.2349869,P574L
0.2178858,P574L
0.2297301,P574L
0.2164523,P574L
0.2395212,P574L
0.2338611,P574L
0.2261713,P574L
0.2383906,P574L
0.2574994,P574L
0.2913285,P574L
0.3021422,P574L
0.2601535,P574L
0.2578661,P574L
0.2726936,P574L
0.2626335,P574L
0.2215405,P574L
0.2048733,P574L
0.2198537,P574L
0.2304532,P574L
0.2065228,P574L
0.2141908,P574L
0.2347931,P574L
0.2404157,P574L
0.2910885,P574L
0.2475857,P574L
0.2757684,P574L
0.2410623,P574L
0.2358826,P574L
0.2402768,P574L
0.2295955,P574L
0.2154695,P574L
0.2131253,P574L
0.2142796,P574L
0.2341722,P574L
0.2082651,P574L
0.2078588,P574L
0.2303563,P574L
0.2335649,P574L
0.2215676,P574L
0.2499879,P574L
0.2530391,P574L
0.2586338,P574L
0.2246264,P574L
0.2325668,P574L
0.2273571,P574L
0.2220148,P574L
0.2146027,P574L
0.1753378,P574L
0.1802568,P574L
0.187297,P574L
0.1590408,P574L
0.2099558,P574L
0.2173243,P574L
0.2231372,P574L
0.216959,P574L
0.2333152,P574L
0.2632812,P574L
0.2277108,P574L
0.2272428,P574L
0.2607169,P574L
0.253796,P574L
0.2527045,P574L
0.2304809,P574L
0.2039662,P574L
0.2025776,P574L
0.1841762,P574L
0.2205429,P574L
0.233028,P574L
0.2594322,P574L
0.2371856,P574L
0.2505395,P574L
0.2432167,P574L
0.2472044,P574L
0.2374113,P574L
0.2645207,P574L
0.2532068,P574L
0.2083417,P574L
0.2334247,P574L
0.2593957,P574L
0.2510691,P574L
0.2149356,P574L
0.2129581,P574L
0.1885547,P574L
0.1727933,P574L
0.1569929,P574L
0.1472825,P574L
0.1759694,P574L
0.1656016,P574L
0.1687307,P574L
0.172497,P574L
0.1722712,P574L
0.1855699,P574L
0.147912,P574L
0.1370404,P574L
0.1540745,P574L
0.1579685,P574L
0.1716777,P574L
0.1635752,P574L
0.1674433,P574L
0.1754414,P574L
0.1759902,P574L
0.1587024,P574L
0.18866,P574L
0.1724932,P574L
0.1529904,P574L
0.1505118,P574L
0.141643,P574L
0.1608685,P574L
0.1670931,P574L
0.1763166,P574L
0.1713948,P574L
0.1735123,P574L
0.2033194,P574L
0.1694144,P574L
0.1576869,P574L
0.1716308,P574L
0.1780345,P574L
0.1950081,P574L
0.187382,P574L
0.1968489,P574L
0.1889062,P574L
0.1855884,P574L
0.2117247,P574L
0.2095895,P574L
0.1889417,P574L
0.184972,P574L
0.2024093,P574L
0.1854511,P574L
0.1845695,P574L
0.1754815,P574L
0.1712484,P574L
0.1802611,P574L
0.1701484,P574L
0.1583357,P574L
0.1597264,P574L
0.1819839,P574L
0.167788,P574L
0.1558774,P574L
0.1650528,P574L
0.1596859,P574L
0.158571,P574L
0.1586861,P574L
0.1705625,P574L
0.1714271,P574L
0.1707968,P574L
0.1596604,P574L
0.159142,P574L
0.1608601,P574L
0.1570267,P574L
0.1452845,P574L
0.1506694,P574L
0.1427947,P574L
0.1470504,P574L
0.1458467,P574L
0.1317658,P574L
0.1319593,P574L
0.1511196,P574L
0.1397528,P574L
0.1371537,P574L
0.1353074,P574L
0.1414248,P574L
0.1524168,P574L
0.143524,P574L
0.1438478,P574L
0.1518064,P574L
0.1466029,P574L
0.1569465,P574L
0.160401,P574L
0.1630253,P574L
0.166292,P574L
0.1713942,P574L
0.1851503,P574L
0.1863649,P574L
0.2079549,P574L
0.1916848,P574L
0.1805088,P574L
0.1698875,P574L
0.1812562,P574L
0.1806939,P574L
0.1615322,P574L
0.1646598,P574L
0.1785053,P574L
0.1887589,P574L
0.2031875,P574L
0.1930109,P574L
0.1776278,P574L
0.1655518,P574L
0.1634746,P574L
0.2020729,P574L
0.1853034,P574L
0.168937,P574L
0.1924244,P574L
0.189199,P574L
0.1755516,P574L
0.2121089,P574L
0.2220438,P574L
0.2148922,P574L
0.1967328,P574L
0.2131472,P574L
0.2463884,P574L
0.2084067,P574L
0.2277987,P574L
0.2168997,P574L
0.2074196,P574L
0.1801569,P574L
0.2060651,P574L
0.1926322,P574L
0.1989565,P574L
0.1799077,P574L
0.1691707,P574L
0.1629478,P574L
0.1755614,P574L
0.2045334,P574L
0.18263,P574L
0.1999617,P574L
0.2133719,P574L
0.2081818,P574L
0.2020221,P574L
0.2243916,P574L
0.2082703,P574L
0.2226717,P574L
0.2068325,P574L
0.2236331,P574L
0.2205685,P574L
0.2013256,P574L
0.2236116,P574L
0.2347443,P574L
0.2528392,P574L
0.218683,P574L
0.2183888,P574L
0.2163384,P574L
0.2395622,P574L
0.2425227,P574L
0.2567003,P574L
0.2646555,P574L
0.2445793,P574L
0.2292509,P574L
0.2410832,P574L
0.2198798,P574L
0.2648185,P574L
0.2580323,P574L
0.2605695,P574L
0.2766404,P574L
0.2743184,P574L
0.2704639,P574L
0.2628306,P574L
0.2414529,P574L
0.241994,P574L
0.2431295,P574L
0.2275587,P574L
0.2093961,P574L
0.2324,P574L
0.2731884,P574L
0.25923,P574L
0.2638176,P574L
0.2483171,P574L
0.2754201,P574L
0.2603276,P574L
0.2504568,P574L
0.2389277,P574L
0.2254542,P574L
0.2579442,P574L
0.2457201,P574L
0.23621,P574L
0.2502529,P574L
0.2618165,P574L
0.305565,P574L
0.2806817,P574L
0.27266,P574L
0.2500364,P574L
0.2633998,P574L
0.2341518,P574L
0.2060148,P574L
0.207093,P574L
0.2082021,P574L
0.2092313,P574L
0.2068727,P574L
0.225148,P574L
0.2438055,P574L
0.2258505,P574L
0.2013803,P574L
0.2003506,P574L
0.1815209,P574L
0.1994656,P574L
0.2046023,P574L
0.20776,P574L
0.2267895,P574L
0.2261179,P574L
0.2122331,P574L
0.2435299,P574L
0.2446643,P574L
0.2321642,P574L
0.199664,P574L
0.1964488,P574L
0.2278931,P574L
0.2108404,P574L
0.1973487,P574L
0.212503,P574L
0.20066,P574L
0.1952079,P574L
0.2389554,P574L
0.2536745,P574L
0.2113282,P574L
0.2002533,P574L
0.193837,P574L
0.2054997,P574L
0.2367761,P574L
0.2172835,P574L
0.2223123,P574L
0.2098136,P574L
0.2016199,P574L
0.2499407,P574L
0.2390841,P574L
0.2146393,P574L
0.2027089,P574L
0.1859679,P574L
0.1896585,P574L
0.2199934,P574L
0.2225448,P574L
0.2243751,P574L
0.2433718,P574L
0.2505732,P574L
0.2512808,P574L
0.2630154,P574L
0.2462391,P574L
0.2589827,P574L
0.247998,P574L
0.2498368,P574L
0.2390716,P574L
0.235726,P574L
0.2513952,P574L
0.2550421,P574L
0.2681883,P574L
0.218614,P574L
0.248605,P574L
0.247184,P574L
0.2513679,P574L
0.2526436,P574L
0.2468354,P574L
0.2483936,P574L
0.2227734,P574L
0.2260838,P574L
0.2483283,P574L
0.2323306,P574L
0.2446952,P574L
0.2654478,P574L
0.2466912,P574L
0.2592689,P574L
0.2733847,P574L
0.26651,P574L
0.2828219,P574L
0.2836292,P574L
0.2968359,P574L
0.2887865,P574L
0.291931,P574L
0.3171594,P574L
0.2870135,P574L
0.299453,P574L
0.3151979,P574L
0.3003036,P574L
0.2721111,P574L
0.2633186,P574L
0.2474226,P574L
0.2409475,P574L
0.282734,P574L
0.2948053,P574L
0.2993972,P574L
0.2607733,P574L
0.2390628,P574L
0.2331846,P574L
0.2378657,P574L
0.2305745,P574L
0.20577,P574L
0.2470181,P574L
0.2483909,P574L
0.2549629,P574L
0.2551498,P574L
0.2663714,P574L
0.2552688,P574L
0.2542775,P574L
0.2384534,P574L
0.2369581,P574L
0.2279004,P574L
0.2281737,P574L
0.2695278,P574L
0.274911,P574L
0.2999176,P574L
0.2651118,P574L
0.2820128,P574L
0.2805825,P574L
0.2728495,P574L
0.2644335,P574L
0.2894485,P574L
0.2949766,P574L
0.2797265,P574L
0.279776,P574L
0.2813092,P574L
0.2892661,P574L
0.2433889,P574L
0.2623832,P574L
0.2136103,P574L
0.2081029,P574L
0.2305542,P574L
0.2301134,P574L
0.2225945,P574L
0.2558568,P574L
0.2398993,P574L
0.2506881,P574L
0.2124704,P574L
0.2126988,P574L
0.2659811,P574L
0.235033,P574L
0.2470706,P574L
0.2392584,P574L
0.2762801,P574L
0.2543596,P574L
0.2621222,P574L
0.2716459,P574L
0.2722901,P574L
0.3008054,P574L
0.2833287,P574L
0.2798475,P574L
0.2863473,P574L
0.2737861,P574L
0.2841038,P574L
0.331849,P574L
0.3045666,P574L
0.2923226,P574L
0.2880114,P574L
0.3009386,P574L
0.3301675,P574L
0.3189318,P574L
0.3310392,P574L
0.2943093,P574L
0.2900441,P574L
0.2675813,P574L
0.2506849,P574L
0.282483,P574L
0.2633714,P574L
0.2652834,P574L
0.2621697,P574L
0.2599551,P574L
0.2896792,P574L
0.3166983,P574L
0.3002774,P574L
0.2747238,P574L
0.2762741,P574L
0.2813655,P574L
0.2435987,P574L
0.2816686,P574L
0.2920582,P574L
0.2696632,P574L
0.232788,P574L
0.2129127,P574L
0.2330702,P574L
0.2302068,P574L
0.2229854,P574L
0.2140006,P574L
0.2169465,P574L
0.2481077,P574L
0.2417463,P574L
0.2073042,P574L
0.1984135,P574L
0.186941,P574L
0.1916803,P574L
0.1930491,P574L
0.2129784,P574L
0.241147,P574L
0.2534264,P574L
0.2724556,P574L
0.2660523,P574L
0.245186,P574L
0.2345183,P574L
0.233811,P574L
0.2326272,P574L
0.2354312,P574L
0.2489601,P574L
0.2655663,P574L
0.2190863,P574L
0.1987532,P574L
0.2230472,P574L
0.2070835,P574L
0.1918434,P574L
0.2165608,P574L
0.198786,P574L
0.1825573,P574L
0.1797438,P574L
0.2053007,P574L
0.210903,P574L
0.2034211,P574L
0.235366,P574L
0.233554,P574L
0.2385377,P574L
0.2374532,P574L
0.2365943,P574L
0.2351991,P574L
0.2415319,P574L
0.2478981,P574L
0.2834294,P574L
0.2226845,P574L
0.2162637,P574L
0.2501957,P574L
0.2386347,P574L
0.2398803,P574L
0.2203046,P574L
0.2057896,P574L
0.2076996,P574L
0.1943957,P574L
0.1861776,P574L
0.2161787,P574L
0.2243787,P574L
0.2365652,P574L
0.2229719,P574L
0.2193872,P574L
0.2457646,P574L
0.2432835,P574L
0.2289461,P574L
0.2773181,P574L
0.2686818,P574L
0.2480754,P574L
0.2333491,P574L
0.2633833,P574L
0.2838598,P574L
0.2872595,P574L
0.2794195,P574L
0.256139,P574L
0.2584158,P574L
0.2690319,P574L
0.2445677,P574L
0.231668,P574L
0.2595996,P574L
0.2578177,P574L
0.2480926,P574L
0.2359365,P574L
0.2229872,P574L
0.236148,P574L
0.2277549,P574L
0.2401246,P574L
0.2553996,P574L
0.2639574,P574L
0.2795511,P574L
0.2593496,P574L
0.266592,P574L
0.250008,P574L
0.2581639,P574L
0.2868631,P574L
0.2753779,P574L
0.228069,P574L
0.2481911,P574L
0.2860554,P574L
0.2463008,P574L
0.250185,P574L
0.2743583,P574L
0.2578137,P574L
0.2585398,P574L
0.2648094,P574L
0.2457045,P574L
0.2313394,P574L
0.2662017,P574L
0.2807039,P574L
0.2757755,P574L
0.2450538,P574L
0.2286267,P574L
0.2243278,P574L
0.2407984,P574L
0.2261638,P574L
0.2338697,P574L
0.2295793,P574L
0.24774,P574L
0.2547292,P574L
0.2274932,P574L
0.2178288,P574L
0.2367097,P574L
0.2459842,P574L
0.2601096,P574L
0.3002159,P574L
0.2850121,P574L
0.2855229,P574L
0.3229975,P574L
0.3420837,P574L
0.3645482,P574L
0.3308732,P574L
0.3236742,P574L
0.3003298,P574L
0.2990536,P574L
0.2840772,P574L
0.2498275,P574L
0.2158936,P574L
0.2209022,P574L
0.220359,P574L
0.2435173,P574L
0.2480381,P574L
0.2518888,P574L
0.290608,P574L
0.2962468,P574L
0.275522,P574L
0.2718121,P574L
0.2763163,P574L
0.2727877,P574L
0.2892123,P574L
0.2994458,P574L
0.2957682,P574L
0.2805133,P574L
0.2631425,P574L
0.2507451,P574L
0.260707,P574L
0.2647727,P574L
0.2569749,P574L
0.2417263,P574L
0.2617767,P574L
0.2332327,P574L
0.2293884,P574L
0.2429353,P574L
0.2242019,P574L
0.2449907,P574L
0.2458799,P574L
0.2711193,P574L
0.2495196,P574L
0.2474816,P574L
0.2119584,P574L
0.2141808,P574L
0.1844332,P574L
0.2236901,P574L
0.2369162,P574L
0.2296795,P574L
0.2538664,P574L
0.2415686,P574L
0.2294988,P574L
0.2314103,P574L
0.2593179,P574L
0.2532916,P574L
0.2667555,P574L
0.2429761,P574L
0.2408016,P574L
0.2457629,P574L
0.2489872,P574L
0.2392746,P574L
0.219372,P574L
0.2784183,P574L
0.2501462,P574L
0.2224247,P574L
0.223122,P574L
0.226513,P574L
0.2288831,P574L
0.2146838,P574L
